epoch,loss,primary,GAUC,nDCG@5,sec
1,0.5216910472937992,0.5473000407218933,0.5968235731124878,0.49777650833129883,5.324251651763916
2,0.439521401481969,0.5695774555206299,0.6256165504455566,0.5135383009910583,5.3774824142456055
3,0.42508920154401236,0.5804802179336548,0.6407053470611572,0.5202550292015076,5.29107403755188
4,0.4190859362483025,0.5869684219360352,0.6490074992179871,0.5249293446540833,5.430642604827881
5,0.41485394537448883,0.5925945043563843,0.6558871865272522,0.5293018221855164,5.267316102981567
6,0.4114745223096439,0.5986596345901489,0.6646692156791687,0.5326501131057739,5.429017543792725
7,0.4096253814441817,0.60460364818573,0.6721823215484619,0.537024974822998,5.325126647949219
8,0.40633733123540877,0.6118268966674805,0.6811034083366394,0.5425504446029663,5.573055028915405
9,0.4047570903386388,0.6144617795944214,0.6849574446678162,0.5439660549163818,5.326433420181274
10,0.4047597218837057,0.6212574243545532,0.6938332915306091,0.5486814975738525,5.31103777885437
11,0.40157164207526613,0.6222373247146606,0.6947742104530334,0.5497004389762878,5.331681489944458
12,0.40114546865224837,0.6253578066825867,0.6986702680587769,0.5520453453063965,5.490829229354858
13,0.3990581893495151,0.6264773607254028,0.7000912427902222,0.5528635382652283,5.327073097229004
14,0.39821380823850633,0.6285812854766846,0.7026618719100952,0.5545006990432739,5.356637477874756
15,0.396937714942864,0.6275030374526978,0.7014784216880798,0.5535275936126709,5.414864540100098
16,0.3957951554230281,0.6264535188674927,0.7011358141899109,0.5517712831497192,5.329769849777222
17,0.39377656430006025,0.6296977996826172,0.7053084969520569,0.5540871024131775,5.422650575637817
18,0.39206501628671375,0.6292780637741089,0.7051880359649658,0.5533681511878967,5.387933015823364
19,0.3906032819833074,0.6287535429000854,0.7043783664703369,0.5531287789344788,5.362825870513916
20,0.3901832327246666,0.6282528638839722,0.7037913203239441,0.552714467048645,5.3748931884765625
21,0.38741651730878013,0.627030611038208,0.702946126461029,0.5511150360107422,5.209516763687134
